PName1,PName2,PName3,PName4,RowcaCode4,DESCRIPTIO,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,RowcaCode1,RowcaCode2,RowcaCode3
Mboko 1, ,0,0,CAF0110010010071,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Mboko 2, ,0,0,CAF0110010010072,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Mboko 4, ,0,0,CAF0110010010073,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Modale 1, ,0,0,CAF0110010010074,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Modale 2,Modale,0,0,CAF0110010010075,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Mokelo, ,0,0,CAF0110010010076,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Mondoli, ,0,0,CAF0110010010077,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Mozan, ,0,0,CAF0110010010078,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
M'Poko-Loko, ,0,0,CAF0110010010079,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ndangala, ,0,0,CAF0110010010080,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Nderï,Ndï¿½,0,0,CAF0110010010081,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ndia, ,0,0,CAF0110010010082,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ndimba, ,0,0,CAF0110010010083,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ndjongo, ,0,0,CAF0110010010084,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngako, ,0,0,CAF0110010010085,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngbo, ,0,0,CAF0110010010086,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngola 1, ,0,0,CAF0110010010087,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngouingo, ,0,0,CAF0110010010088,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoukoumba, ,0,0,CAF0110010010089,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoukoumba 2, ,0,0,CAF0110010010090,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoulanga 1, ,0,0,CAF0110010010091,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoulanga 2, ,0,0,CAF0110010010092,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoumbala, ,0,0,CAF0110010010093,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoumbara, ,0,0,CAF0110010010094,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ngoumbeti, ,0,0,CAF0110010010095,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Nzerengongo, ,0,0,CAF0110010010096,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Ouafa, ,0,0,CAF0110010010097,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Palemongo, ,0,0,CAF0110010010098,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Pani, ,0,0,CAF0110010010099,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Pindao, ,0,0,CAF0110010010100,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Potopoto, ,0,0,CAF0110010010101,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sabiri, ,0,0,CAF0110010010102,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sabongo 1, ,0,0,CAF0110010010103,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sabongo 2,Sabongo 2,0,0,CAF0110010010104,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakai 1, ,0,0,CAF0110010010105,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakai 2, ,0,0,CAF0110010010106,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakai 3, ,0,0,CAF0110010010107,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakai 4, ,0,0,CAF0110010010108,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakai 5, ,0,0,CAF0110010010109,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakpa, ,0,0,CAF0110010010110,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sakpamboro, ,0,0,CAF0110010010111,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Salanga, ,0,0,CAF0110010010112,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Samba,Sambia,0,0,CAF0110010010113,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sandjimba 1, ,0,0,CAF0110010010114,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sebokele 1, ,0,0,CAF0110010010115,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sebokele 2, ,0,0,CAF0110010010116,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sebokele 3, ,0,0,CAF0110010010117,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sehondo, ,0,0,CAF0110010010118,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sekia,Sekiadale,0,0,CAF0110010010119,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sekiamote, ,0,0,CAF0110010010120,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sobo, ,0,0,CAF0110010010121,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Soh,Soh 1,0,0,CAF0110010010122,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Soh 2, ,0,0,CAF0110010010123,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Takaya, ,0,0,CAF0110010010124,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Talo,Talo 1,0,0,CAF0110010010125,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Wassona, ,0,0,CAF0110010010126,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yakoli, ,0,0,CAF0110010010127,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yamboro, ,0,0,CAF0110010010128,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yangana, ,0,0,CAF0110010010129,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yatimbo,Yatimbo,0,0,CAF0110010010130,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yatimbo,Yabimbo,0,0,CAF0110010010131,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yazi, ,0,0,CAF0110010010132,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Yombo,Yombo 1,0,0,CAF0110010010133,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Zado, ,0,0,CAF0110010010134,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Zilla,Mboko 3,0,0,CAF0110010010135,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Zoubourou, ,0,0,CAF0110010010136,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Zila, ,0,0,CAF0110010010137,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Bouboui 3, ,0,0,CAF0110010010138,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Kpanakoulou, ,0,0,CAF0110010010139,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Kpama 1, ,0,0,CAF0110010010140,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Kpama 2, ,0,0,CAF0110010010141,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Bimo, ,0,0,CAF0110010010142,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Zinba, ,0,0,CAF0110010010143,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Sekiamote, ,0,0,CAF0110010010144,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Km12, ,0,0,CAF0110010010145,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Bogbale, ,0,0,CAF0110010010146,Village,CAF,Ombella M'Poko,Bimbo,Bimbo,CAF011,CAF011001,CAF011001001
Baya, ,0,0,CAF0220030030001,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Begbandio, ,0,0,CAF0220030030002,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Bingue,Bingue-Boudoy,0,0,CAF0220030030003,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Bingue 2, ,0,0,CAF0220030030004,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Dare Gbaguesse,Dare-Gbaguesse,0,0,CAF0220030030005,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gadile, ,0,0,CAF0220030030006,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gallo,Gallo-Bokowi,0,0,CAF0220030030007,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gamari, ,0,0,CAF0220030030008,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gbangolo, ,0,0,CAF0220030030009,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gbemedengo, ,0,0,CAF0220030030010,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Gouna, ,0,0,CAF0220030030011,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kella-Zedou, ,0,0,CAF0220030030012,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kette, ,0,0,CAF0220030030013,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kolean 1, ,0,0,CAF0220030030014,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kolegnan 1, ,0,0,CAF0220030030015,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kotogo, ,0,0,CAF0220030030016,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kotogo-Haoussa, ,0,0,CAF0220030030017,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kpetene, ,0,0,CAF0220030030018,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Kpokea, ,0,0,CAF0220030030019,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Laka-Bouar, ,0,0,CAF0220030030020,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Mambere, ,0,0,CAF0220030030021,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Mborguene, ,0,0,CAF0220030030022,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Mere-Banassoum, ,0,0,CAF0220030030023,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Mere-Haoussa, ,0,0,CAF0220030030024,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Nagbata, ,0,0,CAF0220030030025,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Nahim, ,0,0,CAF0220030030026,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Nakowen, ,0,0,CAF0220030030027,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Nassara, ,0,0,CAF0220030030028,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Ndamba, ,0,0,CAF0220030030029,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Ndongue-Zoukombo,Ndongue,0,0,CAF0220030030030,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Ngolo, ,0,0,CAF0220030030031,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Noubeina 2, ,0,0,CAF0220030030032,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Plantation, ,0,0,CAF0220030030033,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Saragba, ,0,0,CAF0220030030034,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Sarapande,Sarapande-Centre,0,0,CAF0220030030035,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Sarapande-Haoussa, ,0,0,CAF0220030030036,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Waziri, ,0,0,CAF0220030030037,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Yakede, ,0,0,CAF0220030030038,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Yangba,Yangba 1,0,0,CAF0220030030039,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Yongoropaye, ,0,0,CAF0220030030040,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Zaohoro-Membre,Zaoro-Mambere,0,0,CAF0220030030041,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Zarami,Zamari,0,0,CAF0220030030042,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Zokwezo, ,0,0,CAF0220030030043,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Zowanboye, ,0,0,CAF0220030030044,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Zoyiwe, ,0,0,CAF0220030030045,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Galoy bokoy, ,0,0,CAF0220030030046,Village,CAF,Nana-Mambere,Baboua,Bingue,CAF022,CAF022003,CAF022003003
Bossemptele,Bossemtele,0,0,CAF0310060010001,Capital of Sub-prefecture,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Badangui, ,0,0,CAF0310060010002,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bandengue, ,0,0,CAF0310060010003,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Beltoum, ,0,0,CAF0310060010004,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boane 1, ,0,0,CAF0310060010005,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boane 2, ,0,0,CAF0310060010006,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boane 3, ,0,0,CAF0310060010007,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bobalia, ,0,0,CAF0310060010008,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bobalia 2, ,0,0,CAF0310060010009,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bocongo,Bogongo,0,0,CAF0310060010010,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bodangui 1, ,0,0,CAF0310060010011,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bodangui 2, ,0,0,CAF0310060010012,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bodangui 3, ,0,0,CAF0310060010013,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bodora, ,0,0,CAF0310060010014,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bofforo, ,0,0,CAF0310060010015,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bofforo Carrefour, ,0,0,CAF0310060010016,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boguila 1, ,0,0,CAF0310060010017,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bokouzou, ,0,0,CAF0310060010018,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bomakoe 2,Bomakoe,0,0,CAF0310060010019,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bombalo,Bombalou,0,0,CAF0310060010020,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bombaro 2, ,0,0,CAF0310060010021,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bomboro, ,0,0,CAF0310060010022,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bossiakongo 1, ,0,0,CAF0310060010023,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bossiakongo 2, ,0,0,CAF0310060010024,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boyaban 2, ,0,0,CAF0310060010025,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boyabane,Boyaban 1,0,0,CAF0310060010026,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boyali 1, ,0,0,CAF0310060010027,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boyanram 2, ,0,0,CAF0310060010028,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Boyaram,Boyanram 1,0,0,CAF0310060010029,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bozinga 1, ,0,0,CAF0310060010030,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Debet, ,0,0,CAF0310060010031,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bossemtele, ,0,0,CAF0310060010032,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bodangui, ,0,0,CAF0310060010033,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bayaban, ,0,0,CAF0310060010034,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Zombere, ,0,0,CAF0310060010035,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Bouforo, ,0,0,CAF0310060010036,Village,CAF,Ouham Pende,Bossemtele,Binon,CAF031,CAF031006,CAF031006001
Batara, ,0,0,CAF0310010030001,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bawi 1, ,0,0,CAF0310010030002,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bawi 2, ,0,0,CAF0310010030003,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boala, ,0,0,CAF0310010030004,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boayo 1, ,0,0,CAF0310010030005,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boayo 2, ,0,0,CAF0310010030006,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bobatayo, ,0,0,CAF0310010030007,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bobeyai, ,0,0,CAF0310010030008,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bodet,Bodet 1,0,0,CAF0310010030009,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bodet 2, ,0,0,CAF0310010030010,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bofforo 2, ,0,0,CAF0310010030011,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bogali 1, ,0,0,CAF0310010030012,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bogali 1, ,0,0,CAF0310010030013,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bogalla, ,0,0,CAF0310010030014,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boguera, ,0,0,CAF0310010030015,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bokayan, ,0,0,CAF0310010030016,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bolaye 1, ,0,0,CAF0310010030017,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bomango, ,0,0,CAF0310010030018,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bomango 1, ,0,0,CAF0310010030019,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bosido, ,0,0,CAF0310010030020,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boulaye 2, ,0,0,CAF0310010030021,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boyali 1, ,0,0,CAF0310010030022,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boyali 2, ,0,0,CAF0310010030023,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boyali 3, ,0,0,CAF0310010030024,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boyina, ,0,0,CAF0310010030025,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Doul Bokayan 2, ,0,0,CAF0310010030026,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Doul-Bokayan,Doul Bokayan 1,0,0,CAF0310010030027,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Kounde, ,0,0,CAF0310010030028,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Mbacka, ,0,0,CAF0310010030029,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Mbewe, ,0,0,CAF0310010030030,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Noukesse,Noukessï,0,0,CAF0310010030031,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Zamara, ,0,0,CAF0310010030032,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Bogala, ,0,0,CAF0310010030033,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Baoyo, ,0,0,CAF0310010030034,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boï¿½, ,0,0,CAF0310010030035,Village,CAF,Ouham Pende,Bozoum,Birvan-Bole,CAF031,CAF031001,CAF031001003
Boali, ,0,0,CAF0110040010001,Capital of Sub-prefecture,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Batignoles, ,0,0,CAF0110040010002,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bio, ,0,0,CAF0110040010003,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bobia 1,Bobia,0,0,CAF0110040010004,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bobissa, ,0,0,CAF0110040010005,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bodadoule, ,0,0,CAF0110040010006,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Boesse,Boessï,0,0,CAF0110040010007,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bogali,Boganli,0,0,CAF0110040010008,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bogani, ,0,0,CAF0110040010009,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
Bogazi, ,0,0,CAF0110040010010,Village,CAF,Ombella M'Poko,Boali,Boali,CAF011,CAF011004,CAF011004001
