"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"24","ig_15_rtr_ret_rapat","sexe_chef_menage","tensions_communautaires","homme",0.0119225277834616,NA,NA,NA,"admin_0","RCA"
"dependent.var2","ig_6_hh_membres_tot","sexe_chef_menage",NA,"homme",5.99271662330933,NA,NA,NA,"admin_0","RCA"
"dependent.var11","ig_6_hh_membres_tot","sexe_chef_menage",NA,"femme",5.63939689731395,NA,NA,NA,"admin_0","RCA"
"126","ig_9_hote_fa","sexe_chef_menage","non","femme",0.825999093149574,NA,NA,NA,"admin_0","RCA"
"218","ig_9_hote_fa","sexe_chef_menage","nsp","femme",0.00293038758486398,NA,NA,NA,"admin_0","RCA"
"318","ig_9_hote_fa","sexe_chef_menage","oui","femme",0.171070519265562,NA,NA,NA,"admin_0","RCA"
"418","ig_9_hote_fa","sexe_chef_menage","non","homme",0.835995988281146,NA,NA,NA,"admin_0","RCA"
"516","ig_9_hote_fa","sexe_chef_menage","nsp","homme",0.00437195337182684,NA,NA,NA,"admin_0","RCA"
"69","ig_9_hote_fa","sexe_chef_menage","oui","homme",0.159632058347028,NA,NA,NA,"admin_0","RCA"
"dependent.var3","ig_10_hote_fa_0_4","sexe_chef_menage",NA,"homme",1.23064931976645,NA,NA,NA,"admin_0","RCA"
"dependent.var12","ig_10_hote_fa_0_4","sexe_chef_menage",NA,"femme",1.34729310854308,NA,NA,NA,"admin_0","RCA"
"dependent.var4","ig_10_hote_fa_5_17","sexe_chef_menage",NA,"homme",1.45527949374044,NA,NA,NA,"admin_0","RCA"
"dependent.var13","ig_10_hote_fa_5_17","sexe_chef_menage",NA,"femme",1.2357357469819,NA,NA,NA,"admin_0","RCA"
"dependent.var5","ig_10_hote_fa_18plus","sexe_chef_menage",NA,"homme",1.11577833396855,NA,NA,NA,"admin_0","RCA"
"dependent.var14","ig_10_hote_fa_18plus","sexe_chef_menage",NA,"femme",1.23437235250951,NA,NA,NA,"admin_0","RCA"
"127","bache","sexe_chef_menage","non","femme",0.877101757085707,NA,NA,NA,"admin_0","RCA"
"219","bache","sexe_chef_menage","oui","femme",0.122898242914293,NA,NA,NA,"admin_0","RCA"
"319","bache","sexe_chef_menage","non","homme",0.871070810739096,NA,NA,NA,"admin_0","RCA"
"419","bache","sexe_chef_menage","oui","homme",0.128929189260904,NA,NA,NA,"admin_0","RCA"
"128","kit_cuisine","sexe_chef_menage","aucun","femme",0.129649915576528,NA,NA,NA,"admin_0","RCA"
"220","kit_cuisine","sexe_chef_menage","complet","femme",0.0252163456341744,NA,NA,NA,"admin_0","RCA"
"320","kit_cuisine","sexe_chef_menage","incomp","femme",0.845133738789297,NA,NA,NA,"admin_0","RCA"
"420","kit_cuisine","sexe_chef_menage","aucun","homme",0.143856622109282,NA,NA,NA,"admin_0","RCA"
"517","kit_cuisine","sexe_chef_menage","complet","homme",0.0129490444554449,NA,NA,NA,"admin_0","RCA"
"610","kit_cuisine","sexe_chef_menage","incomp","homme",0.843194333435273,NA,NA,NA,"admin_0","RCA"
"129","habits_femmes_enfants","sexe_chef_menage","aucun","femme",0.0868039704226449,NA,NA,NA,"admin_0","RCA"
"221","habits_femmes_enfants","sexe_chef_menage","incomp","femme",0.709187617235721,NA,NA,NA,"admin_0","RCA"
"321","habits_femmes_enfants","sexe_chef_menage","tous","femme",0.204008412341634,NA,NA,NA,"admin_0","RCA"
"421","habits_femmes_enfants","sexe_chef_menage","aucun","homme",0.0612352429795142,NA,NA,NA,"admin_0","RCA"
"518","habits_femmes_enfants","sexe_chef_menage","incomp","homme",0.749929728506231,NA,NA,NA,"admin_0","RCA"
"611","habits_femmes_enfants","sexe_chef_menage","tous","homme",0.188835028514255,NA,NA,NA,"admin_0","RCA"
"130","doc_legale","sexe_chef_menage","aucun","femme",0.442907925209942,NA,NA,NA,"admin_0","RCA"
"222","doc_legale","sexe_chef_menage","incomp","femme",0.343925511292215,NA,NA,NA,"admin_0","RCA"
"322","doc_legale","sexe_chef_menage","tous","femme",0.213166563497843,NA,NA,NA,"admin_0","RCA"
"422","doc_legale","sexe_chef_menage","aucun","homme",0.386217666482993,NA,NA,NA,"admin_0","RCA"
"519","doc_legale","sexe_chef_menage","incomp","homme",0.411565822481672,NA,NA,NA,"admin_0","RCA"
"612","doc_legale","sexe_chef_menage","tous","homme",0.202216511035334,NA,NA,NA,"admin_0","RCA"
"dependent.var6","doc_legale_nb_filles","sexe_chef_menage",NA,"femme",0.829954701352497,NA,NA,NA,"admin_0","RCA"
"dependent.var15","doc_legale_nb_filles","sexe_chef_menage",NA,"homme",0.792846197788562,NA,NA,NA,"admin_0","RCA"
"dependent.var7","doc_legale_nb_garcons","sexe_chef_menage",NA,"femme",0.893606040541358,NA,NA,NA,"admin_0","RCA"
"dependent.var16","doc_legale_nb_garcons","sexe_chef_menage",NA,"homme",0.780056507176087,NA,NA,NA,"admin_0","RCA"
"dependent.var8","doc_legale_nb_femmes","sexe_chef_menage",NA,"femme",0.634829555005746,NA,NA,NA,"admin_0","RCA"
"dependent.var17","doc_legale_nb_femmes","sexe_chef_menage",NA,"homme",0.486100518857037,NA,NA,NA,"admin_0","RCA"
"dependent.var9","doc_legale_nb_hommes","sexe_chef_menage",NA,"femme",0.660942541551433,NA,NA,NA,"admin_0","RCA"
"dependent.var18","doc_legale_nb_hommes","sexe_chef_menage",NA,"homme",0.681190434440628,NA,NA,NA,"admin_0","RCA"
"135","doc_propriete","sexe_chef_menage","aucun","femme",0.547186327687545,NA,NA,NA,"admin_0","RCA"
"223","doc_propriete","sexe_chef_menage","complet","femme",0.0853234868976959,NA,NA,NA,"admin_0","RCA"
"323","doc_propriete","sexe_chef_menage","incomp","femme",0.367490185414759,NA,NA,NA,"admin_0","RCA"
"423","doc_propriete","sexe_chef_menage","aucun","homme",0.585501824367891,NA,NA,NA,"admin_0","RCA"
"520","doc_propriete","sexe_chef_menage","complet","homme",0.0661188576459063,NA,NA,NA,"admin_0","RCA"
"613","doc_propriete","sexe_chef_menage","incomp","homme",0.348379317986203,NA,NA,NA,"admin_0","RCA"
"136","semence","sexe_chef_menage","aucun","femme",0.455334524943943,NA,NA,NA,"admin_0","RCA"
"224","semence","sexe_chef_menage","insuff","femme",0.520205665568116,NA,NA,NA,"admin_0","RCA"
"324","semence","sexe_chef_menage","suff","femme",0.0244598094879404,NA,NA,NA,"admin_0","RCA"
"424","semence","sexe_chef_menage","aucun","homme",0.385207931167591,NA,NA,NA,"admin_0","RCA"
"521","semence","sexe_chef_menage","insuff","homme",0.586025076651341,NA,NA,NA,"admin_0","RCA"
"614","semence","sexe_chef_menage","suff","homme",0.028766992181068,NA,NA,NA,"admin_0","RCA"
"137","outils_aratoires","sexe_chef_menage","aucun","femme",0.474289022237503,NA,NA,NA,"admin_0","RCA"
"225","outils_aratoires","sexe_chef_menage","insuff","femme",0.51366191760799,NA,NA,NA,"admin_0","RCA"
